FacilityType,Risk_Clean,Zip_Clean,Month,InspectionType_Clean,Result_Clean
2,3,18,5,1,0
2,3,7,5,2,1
1,2,14,5,2,4
1,2,40,5,6,2
1,1,24,5,1,1
2,3,16,5,1,1
0,1,14,5,2,4
2,3,28,5,2,1
2,3,17,5,2,4
2,3,30,5,5,0
2,2,60,5,6,1
2,3,52,5,2,1
2,3,16,5,2,1
1,2,51,5,1,1
2,3,11,5,2,2
2,3,17,5,1,1
1,1,39,5,2,4
2,3,12,5,2,1
2,2,53,5,2,0
1,1,51,5,2,4
3,3,51,5,4,1
0,1,39,5,2,4
7,3,25,5,2,4
2,3,25,5,4,1
1,1,39,5,1,1
2,3,23,5,5,1
2,3,13,5,7,2
2,3,4,5,5,2
1,2,45,5,6,1
2,3,24,5,5,1
5,3,20,5,1,1
2,3,11,5,2,1
90,2,7,5,5,1
2,3,9,5,7,1
5,3,20,5,1,1
2,2,26,5,1,0
2,2,5,5,3,1
4,3,26,5,2,1
2,3,50,5,5,2
4,3,14,5,4,0
5,3,20,5,1,1
13,1,2,5,3,1
2,3,5,5,4,1
1,2,42,5,1,0
6,3,25,5,2,1
2,2,45,5,1,1
2,3,12,5,2,1
2,3,37,5,1,1
1,2,36,5,6,0
6,3,25,5,2,1
2,3,7,5,6,1
2,3,24,5,8,1
1,2,51,5,5,2
2,2,45,5,2,4
13,1,2,5,4,1
2,2,45,5,2,4
2,3,4,5,4,1
1,2,9,5,2,4
0,2,1,5,2,4
2,3,5,5,2,2
4,3,11,5,2,1
13,1,39,5,1,0
1,2,18,5,5,0
4,3,26,5,2,1
1,1,10,5,3,1
2,3,5,5,4,1
4,3,38,5,2,1
2,3,23,5,2,0
4,3,26,5,2,1
2,3,13,5,4,1
2,3,30,5,1,0
2,3,50,5,2,1
4,3,25,5,2,1
2,3,30,5,1,0
4,3,14,5,2,1
2,3,24,5,1,1
2,3,28,5,2,1
2,3,12,5,1,1
4,3,11,5,2,1
5,3,57,5,1,1
0,1,24,5,2,4
11,3,10,5,3,2
0,1,24,5,2,4
0,1,24,5,2,4
2,3,34,5,33,1
2,2,4,5,21,1
0,1,24,5,2,4
4,3,47,5,2,0
0,1,39,5,2,4
4,3,23,5,2,1
1,1,39,5,1,1
1,1,39,5,2,4
2,3,38,5,3,1
1,3,50,5,6,1
1,1,40,5,3,1
1,3,35,4,4,1
1,2,8,4,2,1
2,3,12,4,2,1
2,3,10,4,2,0
2,2,41,4,2,1
2,3,35,4,2,0
2,3,41,4,2,1
2,2,28,4,2,1
2,2,56,4,6,1
2,3,41,4,2,1
2,3,12,4,2,0
0,1,8,4,2,4
1,1,16,4,1,0
2,3,28,4,2,0
2,3,20,4,2,1
2,3,35,4,4,1
1,3,7,4,2,4
0,1,7,4,2,4
2,3,7,4,2,4
2,3,57,4,6,1
21,1,47,4,1,1
2,2,14,4,1,0
2,2,45,4,5,1
21,1,47,4,1,1
2,2,35,4,2,2
1,3,50,3,11,1
2,3,8,4,2,1
21,1,47,4,1,1
2,3,54,4,6,1
2,2,14,4,2,4
2,3,16,4,5,0
2,3,41,4,2,1
2,3,51,4,2,1
2,3,35,3,1,0
2,3,22,4,2,0
2,3,53,4,2,1
7,3,57,4,1,1
21,1,47,4,1,1
5,3,20,4,1,2
21,1,47,4,1,1
2,3,41,4,2,1
4,2,34,4,2,1
21,1,47,4,1,1
1,1,51,4,2,0
2,3,54,4,2,1
2,3,41,4,5,1
2,3,43,4,2,0
21,1,47,4,1,1
2,3,43,4,1,0
2,3,43,4,2,0
21,1,47,4,2,4
21,1,47,4,1,1
21,1,47,4,2,4
2,3,43,4,2,0
2,2,16,4,5,2
0,2,58,4,1,1
2,3,33,4,2,1
21,1,47,4,2,4
2,3,45,4,6,2
21,1,47,4,1,0
1,2,51,4,2,1
2,3,53,4,2,1
21,1,47,4,2,4
2,3,3,4,5,1
21,1,47,4,1,0
2,2,28,4,4,1
227,1,47,4,2,4
2,2,1,4,2,0
21,1,47,4,1,1
2,2,22,4,2,0
2,2,1,4,1,0
1,2,10,4,1,0
9,2,14,4,5,0
21,1,47,4,1,1
4,3,51,4,2,1
1,2,37,4,6,0
1,3,28,4,2,1
2,2,58,4,2,4
2,2,10,4,1,0
2,3,4,4,1,0
1,3,28,4,5,1
0,1,47,4,2,4
4,3,53,4,2,4
5,3,41,4,1,1
21,1,47,4,2,4
9,3,16,4,2,0
2,3,54,4,2,1
2,3,56,4,2,1
9,3,35,4,4,1
2,3,1,4,7,1
2,3,33,4,2,2
5,3,14,4,4,1
4,3,43,4,2,1
4,3,27,4,2,1
1,2,40,4,6,1
2,3,12,4,2,4
2,3,7,4,2,1
9,3,34,4,3,1
1,1,24,4,3,1
4,3,21,4,4,1
4,3,53,4,2,1
2,3,12,4,3,1
4,3,22,4,2,1
1,2,26,4,2,4
2,3,58,4,1,1
2,3,12,4,3,1
2,3,32,4,8,1
9,2,51,4,4,1
5,3,41,4,1,1
2,2,4,4,5,1
2,3,16,4,6,0
2,2,40,4,4,1
1,1,35,4,1,0
2,3,26,4,2,1
1,2,9,4,2,1
2,2,8,4,1,0
6,3,41,4,1,1
2,3,22,4,2,1
2,2,5,4,8,1
6,3,31,4,1,1
1,1,5,4,2,1
2,3,25,4,2,1
2,2,12,4,1,1
1,2,36,4,1,0
2,3,17,4,1,0
2,2,12,4,1,1
2,3,16,4,6,2
2,2,5,4,6,1
2,3,7,4,2,0
2,3,34,4,5,1
2,3,23,4,2,1
142,1,7,4,2,0
2,3,32,4,4,1
2,3,35,4,2,0
5,3,20,4,1,0
7,3,57,4,1,1
1,3,4,4,6,1
2,3,53,4,2,0
5,3,41,4,1,1
2,2,54,4,1,1
2,3,1,4,2,4
1,1,47,4,1,0
1,1,29,4,1,1
4,3,47,4,2,0
57,3,20,4,1,0
2,3,1,4,1,1
126,2,51,4,2,0
2,3,24,4,2,0
1,3,26,4,1,0
0,2,45,4,2,4
0,1,45,4,2,4
2,3,33,4,2,0
5,3,41,4,1,1
2,3,25,4,2,1
1,1,34,4,1,0
2,2,45,4,5,2
90,3,52,4,5,1
2,3,35,4,1,0
90,2,28,4,2,1
5,3,57,4,1,1
2,3,38,4,1,0
2,3,4,4,2,1
2,3,10,4,2,4
0,2,53,4,1,1
1,1,34,4,2,0
1,2,29,4,1,0
2,3,7,4,2,1
2,3,10,4,1,1
2,3,51,4,2,1
8,3,7,4,2,1
2,3,28,4,4,1
4,3,47,4,2,0
4,3,26,4,2,1
7,3,25,4,2,1
1,3,24,4,5,1
2,3,9,4,2,4
2,3,33,4,2,0
2,3,28,4,5,1
2,3,9,4,2,4
4,3,4,4,2,1
6,3,41,4,1,1
306,1,34,4,1,1
2,2,16,4,4,0
0,2,31,4,1,1
4,3,23,4,2,1
2,2,19,4,5,2
5,3,57,4,1,0
2,3,60,4,8,1
1,1,45,4,1,1
2,3,9,4,1,0
2,3,23,4,2,0
2,2,51,4,2,1
4,3,53,4,2,1
4,3,53,4,2,1
2,3,52,4,2,1
6,3,41,4,1,1
0,1,29,4,2,4
0,1,29,4,2,4
2,2,29,4,2,4
2,3,20,4,5,2
0,1,29,4,2,4
2,3,18,4,3,1
2,3,29,4,1,1
2,3,4,4,2,2
2,3,1,4,2,1
2,3,21,4,4,1
2,3,24,4,5,1
2,3,12,4,8,1
2,3,35,4,8,1
2,3,8,4,2,1
2,3,22,4,5,0
2,3,34,4,6,1
2,3,60,4,6,0
2,3,33,4,2,4
2,3,53,4,7,1
2,3,7,4,4,1
52,2,20,4,2,1
2,3,13,4,2,1
2,2,26,4,2,1
1,3,29,4,1,1
2,2,21,4,5,2
2,3,9,4,6,0
2,3,20,4,2,1
2,3,28,4,2,1
2,2,16,4,2,0
5,3,41,4,1,1
2,3,47,4,32,0
2,3,7,4,2,0
2,3,3,4,5,1
1,2,29,4,5,1
2,2,41,4,1,1
39,1,60,4,1,0
2,3,33,4,2,1
1,3,24,4,2,1
1,3,47,4,2,1
11,3,9,4,2,1
1,1,26,4,3,1
1,1,26,4,2,4
2,3,28,4,2,1
6,3,20,4,1,1
2,3,16,4,2,1
1,3,53,4,4,1
2,3,7,4,2,1
4,3,34,4,8,1
2,3,25,4,3,1
2,3,12,4,4,1
1,3,22,4,5,1
1,3,4,4,2,0
4,3,47,4,2,1
2,2,15,4,5,2
4,3,29,4,2,1
2,3,47,4,2,1
7,3,24,4,2,1
1,1,10,4,1,0
2,3,41,4,8,1
4,3,26,4,2,1
2,3,19,4,2,0
2,3,13,4,5,1
1,2,60,4,1,0
2,3,14,4,2,1
7,3,24,4,2,1
2,3,33,4,2,1
4,3,9,4,2,1
2,2,28,4,2,4
3,3,7,4,2,1
6,3,48,4,1,1
4,3,47,4,2,1
0,1,21,4,2,4
0,1,21,4,2,4
4,3,53,4,2,1
2,2,28,4,1,1
6,3,41,4,1,1
61,2,16,4,2,1
2,3,15,4,6,1
2,3,12,4,2,1
6,3,41,4,1,1
2,3,60,4,1,0
21,1,52,4,1,1
2,3,13,4,2,1
0,2,8,4,2,4
0,2,41,4,1,1
188,3,16,4,4,1
1,2,7,4,2,1
2,3,26,4,5,1
2,3,60,4,3,0
2,3,33,4,4,1
2,2,35,4,4,1
2,2,4,4,2,1
2,3,25,4,1,1
2,3,13,4,2,0
1,1,10,4,1,0
2,2,28,4,4,1
2,3,51,4,2,0
39,3,24,4,1,1
2,2,53,4,2,2
7,3,57,4,1,1
1,1,12,4,2,1
2,3,16,4,4,1
1,1,60,4,1,1
7,3,57,4,1,1
2,2,31,4,5,1
2,2,35,4,4,1
11,3,7,4,1,0
2,3,23,4,2,1
1,1,12,4,18,1
2,3,21,4,2,0
11,3,41,4,1,1
2,3,28,4,2,1
4,2,24,4,2,1
2,2,26,4,2,1
2,3,33,4,2,2
2,3,7,4,2,1
2,3,25,4,1,1
27,3,40,4,2,0
2,2,28,4,2,4
4,3,26,4,2,1
4,3,40,4,2,0
4,3,40,4,2,0
5,3,31,4,1,1
2,3,14,4,2,1
1,1,53,4,11,1
2,3,10,4,28,0
27,3,40,4,2,0
2,3,35,4,4,2
4,2,51,4,2,0
0,1,28,4,1,1
11,3,10,4,1,0
2,3,10,4,2,0
2,2,25,4,5,1
2,2,51,4,5,1
1,1,26,4,1,1
2,3,23,4,5,1
2,3,33,4,5,1
2,2,24,4,2,2
2,3,24,4,2,4
1,2,19,4,2,2
5,3,7,4,1,1
2,3,16,4,1,0
1,1,26,4,1,1
0,1,26,4,2,4
2,3,28,4,2,1
2,3,10,4,2,4
2,3,10,4,2,4
2,3,12,4,18,0
2,3,10,4,2,4
6,3,57,4,1,1
2,3,8,4,8,1
2,2,28,4,1,1
2,3,28,4,2,1
6,3,57,4,1,1
2,3,12,4,18,0
4,3,14,4,2,0
4,3,51,4,2,0
2,3,25,4,1,0
4,1,19,4,2,1
2,2,16,4,2,2
2,3,26,4,8,1
4,3,53,4,2,1
2,3,7,4,8,1
4,3,53,4,2,1
2,3,5,4,8,1
1,3,35,4,2,0
2,3,10,4,2,1
2,3,27,4,4,1
2,3,35,4,5,1
0,1,26,4,2,4
0,1,26,4,2,4
2,3,14,4,4,1
0,1,26,4,2,4
5,3,60,4,2,0
2,3,35,4,2,0
7,3,57,4,1,1
1,2,22,4,1,1
0,1,26,4,2,4
2,2,45,4,8,2
2,2,54,4,2,1
5,3,14,4,4,0
7,3,57,4,1,1
4,2,35,4,2,0
46,3,37,4,2,0
2,3,9,4,2,4
2,3,42,4,2,0
4,3,2,4,2,1
2,3,21,4,2,1
1,3,14,4,4,1
1,1,24,4,1,0
0,1,26,4,2,4
2,3,26,4,2,4
1,1,24,4,2,4
4,3,60,4,2,1
2,3,29,4,2,1
46,3,57,4,5,0
1,1,52,4,5,1
2,3,26,4,1,1
2,3,42,4,2,0
9,3,35,4,4,0
4,3,2,4,2,1
5,3,9,4,2,1
4,3,7,4,2,1
2,2,45,4,8,2
1,2,7,4,2,2
4,3,24,4,2,1
2,2,35,4,2,2
11,3,51,4,5,0
4,3,2,4,2,1
2,3,9,4,1,1
4,3,7,4,2,1
4,3,14,4,2,1
4,3,60,4,2,1
5,3,7,4,2,1
2,3,27,4,6,1
21,1,22,4,3,1
2,3,30,4,1,1
2,3,9,4,2,4
2,2,35,4,6,2
1,2,18,4,8,2
1,1,40,4,3,0
5,3,31,4,1,1
2,2,5,4,6,1
2,3,10,4,10,1
1,1,36,4,5,0
1,1,54,4,2,4
2,3,28,4,5,1
2,2,45,4,5,1
201,2,20,4,2,2
2,3,7,4,2,1
2,2,54,4,2,1
2,3,21,4,5,1
2,3,34,4,5,1
2,2,43,4,1,0
2,3,43,4,3,1
3,3,51,4,2,0
2,3,43,4,3,1
2,3,53,4,4,1
0,1,15,4,2,4
2,2,2,4,2,4
2,3,37,4,6,1
39,1,17,4,1,1
2,3,51,4,2,2
2,3,47,4,2,1
2,3,19,4,8,1
2,3,43,4,2,0
9,3,27,4,2,1
2,3,15,4,2,1
2,2,39,4,5,1
2,2,60,4,5,0
2,3,9,4,2,2
15,3,7,4,2,1
2,3,13,4,4,1
2,3,53,4,5,1
2,3,7,4,4,1
2,3,54,4,2,1
2,3,20,4,1,1
2,3,52,4,8,1
2,3,39,4,5,1
2,3,52,4,8,1
4,3,1,4,2,1
1,1,21,4,2,0
2,3,15,4,2,1
2,3,54,4,4,1
2,3,3,4,1,1
4,3,51,4,2,1
9,3,53,4,2,1
1,3,29,4,2,4
4,3,9,4,2,1
2,3,3,4,2,4
46,3,50,4,1,1
4,3,2,4,2,1
9,3,34,4,1,0
1,3,29,4,2,1
4,3,1,4,2,1
2,3,35,4,3,1
2,3,12,4,2,1
4,3,39,4,5,2
4,3,53,4,2,1
1,3,27,4,2,1
2,3,35,4,3,1
1,1,7,4,1,1
1,2,15,4,4,2
1,1,7,4,2,4
4,3,47,4,4,1
9,2,51,4,2,0
2,2,38,4,4,1
4,3,17,4,2,1
0,3,26,4,2,4
2,3,35,4,4,1
13,1,2,4,1,0
13,1,2,4,1,0
2,3,34,4,6,1
4,3,23,4,2,1
2,3,24,4,2,1
13,1,2,4,1,0
2,2,53,4,3,1
2,3,26,4,2,1
2,3,12,4,5,0
2,3,9,4,2,0
2,3,35,4,4,1
2,3,41,4,2,1
2,3,25,4,2,0
13,1,2,4,2,0
2,2,1,4,6,1
2,3,21,4,5,1
2,3,53,4,6,1
2,2,40,4,8,1
2,3,34,4,2,1
2,3,23,4,2,1
2,3,41,4,2,2
2,3,41,4,5,1
2,3,21,4,4,1
4,3,43,4,2,0
2,3,52,4,8,0
0,1,1,4,2,4
2,3,24,4,5,0
4,2,34,4,34,1
4,3,25,4,2,1
2,3,25,4,2,0
2,3,32,4,5,0
11,3,1,4,1,1
2,3,2,4,3,1
2,3,53,4,4,1
2,3,21,4,2,0
46,1,22,4,1,0
2,3,41,4,2,1
0,3,1,4,1,1
2,2,34,4,7,1
2,3,41,4,2,1
1,1,24,4,3,1
2,3,41,4,2,1
27,3,23,4,2,0
48,2,41,4,2,2
2,2,41,4,2,2
2,3,7,4,4,1
2,3,9,4,3,1
4,3,53,4,2,1
2,3,14,4,4,1
2,3,60,4,4,0
2,3,7,4,2,1
2,3,60,4,3,0
2,3,35,4,6,0
1,2,36,4,2,1
1,3,37,4,6,1
2,3,28,4,2,2
2,3,14,4,2,1
2,3,10,4,1,1
2,3,13,4,2,1
2,3,12,4,2,2
1,3,18,4,8,1
2,3,47,4,2,2
4,3,42,4,4,1
2,3,22,4,6,1
39,1,4,4,3,1
2,2,36,4,5,1
2,3,41,4,5,1
2,3,54,4,4,1
2,3,15,4,2,1
46,3,8,4,1,1
2,3,14,4,4,1
2,2,35,4,2,0
4,2,34,4,2,1
2,3,50,4,2,1
2,3,60,4,4,1
2,3,7,4,2,1
2,3,10,4,3,1
2,3,15,4,2,1
4,3,60,4,2,1
2,3,14,4,2,1
46,2,5,4,1,1
2,3,46,4,1,1
2,3,46,4,35,4
2,3,15,4,4,1
2,2,30,4,2,4
2,3,30,4,1,1
2,3,2,4,2,1
357,3,28,4,2,1
2,3,15,4,2,1
2,3,18,4,3,0
2,2,1,4,3,1
2,3,28,4,2,2
2,3,19,4,4,1
2,3,12,4,2,1
2,3,29,4,6,1
2,3,41,4,7,2
4,3,34,4,2,0
2,3,46,4,8,1
2,2,43,4,4,1
2,3,16,4,5,1
4,3,31,4,2,1
2,3,7,4,2,0
2,3,2,4,1,0
1,3,14,4,2,2
24,1,18,4,8,1
2,3,13,4,5,1
39,2,52,4,5,1
1,3,47,4,2,2
2,3,28,4,6,1
4,3,60,4,2,0
2,2,34,4,6,1
2,3,47,4,3,1
2,3,9,4,4,1
2,2,35,4,8,2
2,3,12,4,2,1
2,2,22,4,5,1
1,2,7,4,5,1
2,3,24,4,2,2
2,3,37,4,5,1
2,2,50,4,2,1
24,1,26,4,5,1
2,3,28,4,2,0
2,3,17,4,2,1
2,2,5,4,5,1
2,3,27,4,2,1
2,3,51,4,2,1
2,3,12,4,5,0
2,3,56,4,2,1
1,3,53,4,2,0
2,2,39,4,5,1
2,2,40,4,2,2
2,3,7,4,2,1
2,3,32,4,2,0
2,3,8,4,5,0
0,1,40,4,2,4
4,3,51,4,2,1
2,3,7,4,2,2
2,2,28,4,1,0
2,2,28,4,1,0
2,2,39,4,2,4
2,3,16,4,2,2
2,2,39,4,1,1
2,3,50,4,2,1
2,2,26,4,2,1
6,3,57,4,18,0
0,3,53,4,2,4
2,3,27,4,2,1
2,3,53,4,3,0
1,2,24,4,1,1
4,3,5,4,4,1
2,3,12,4,2,1
2,3,7,4,2,1
2,3,3,4,2,1
1,1,32,4,2,4
2,3,28,4,2,1
1,1,33,4,2,4
4,3,51,4,2,1
4,3,26,4,2,1
4,3,24,4,2,1
2,3,50,4,2,2
2,3,5,4,5,0
2,3,16,4,2,1
2,3,33,4,2,0
4,3,40,4,2,0
2,3,43,4,1,0
2,3,3,4,1,0
1,1,3,4,1,1
2,3,7,4,6,0
4,3,21,4,2,0
2,3,43,4,1,0
46,3,8,4,1,1
2,3,9,4,1,0
0,1,3,4,2,4
2,3,43,4,2,4
4,3,51,4,2,1
4,3,27,4,2,1
1,3,12,4,2,1
11,3,1,4,2,4
4,3,5,4,4,1
2,2,1,4,2,4
2,3,55,4,5,2
1,1,37,4,1,1
2,3,7,4,4,1
1,1,18,4,1,0
2,3,27,4,2,1
3,3,7,4,4,1
1,1,52,4,2,1
1,2,17,4,2,1
2,3,24,4,2,1
2,3,28,4,7,1
2,3,9,4,2,2
2,3,30,4,11,1
0,1,24,4,2,4
27,3,47,4,5,1
2,2,31,4,3,1
1,3,14,4,5,1
2,2,35,4,1,0
2,3,52,4,5,1
4,1,7,4,2,1
2,3,21,4,2,2
4,3,34,4,2,1
2,3,35,4,4,1
1,2,18,4,5,0
2,3,46,4,4,1
2,3,17,4,2,1
39,1,31,4,1,0
1,2,42,4,1,0
46,3,40,4,1,1
2,3,9,4,2,0
2,3,24,4,2,2
4,3,60,4,2,1
2,3,26,4,5,0
1,3,21,4,4,1
2,3,23,4,2,1
1,2,36,4,8,1
4,3,14,4,2,1
1,1,18,4,3,1
93,3,22,4,2,1
4,3,47,4,4,1
93,3,22,4,2,4
8,3,37,4,2,1
8,3,37,4,2,1
1,2,39,4,3,1
1,2,60,4,3,1
4,3,38,4,2,1
6,3,47,4,3,1
4,3,24,4,2,1
5,3,47,4,2,4
5,3,47,4,4,1
2,3,23,4,8,1
0,1,26,4,2,4
2,3,60,4,3,0
4,3,60,4,2,1
6,3,47,4,3,1
2,3,22,4,3,1
2,2,26,4,3,1
4,3,42,4,4,0
2,3,10,4,7,0
2,3,25,4,1,0
2,2,60,4,2,2
2,3,37,4,1,1
2,3,26,4,2,1
2,3,5,4,2,0
0,1,26,4,2,4
2,3,52,4,5,0
6,3,31,4,6,2
2,3,27,4,2,1
2,3,53,4,2,1
1,1,14,4,5,1
0,3,48,4,1,1
2,3,35,4,2,0
2,3,12,4,2,1
2,3,17,4,6,1
2,2,45,4,5,0
2,3,55,4,2,1
1,1,10,4,1,0
6,3,6,4,2,1
2,3,8,4,5,1
0,1,45,4,2,4
0,2,45,4,2,4
0,2,45,4,2,4
2,3,60,4,2,1
1,1,41,4,2,1
2,3,41,4,4,1
2,3,12,4,2,1
2,3,31,4,6,1
1,2,37,4,8,1
2,3,53,4,2,0
5,3,20,4,3,1
2,3,53,4,2,0
2,2,5,4,1,0
0,3,53,4,2,0
2,2,15,4,5,1
131,1,41,4,2,1
0,1,14,4,2,4
1,1,4,4,3,1
2,3,14,4,2,2
1,1,23,4,3,1
2,3,30,4,2,1
2,3,26,4,4,0
21,1,52,4,1,0
0,1,14,4,2,4
2,3,17,4,4,1
0,1,14,4,2,4
1,3,1,4,2,1
4,3,60,4,2,1
2,2,45,4,5,0
2,2,37,4,5,1
0,1,45,4,2,4
0,1,5,4,2,4
2,3,10,4,1,0
2,3,54,4,2,1
2,3,41,4,5,0
1,3,26,4,5,1
2,3,30,4,5,2
2,3,53,4,2,2
1,2,15,4,2,0
2,3,14,4,2,0
4,3,60,4,2,1
43,3,51,4,2,1
1,2,6,4,8,1
1,3,27,4,2,1
4,3,40,4,2,1
2,3,38,4,2,1
2,3,54,4,2,1
9,3,1,4,2,1
21,1,95,4,3,1
0,2,53,4,2,4
15,3,41,4,2,1
2,3,53,4,3,1
2,3,16,4,4,1
2,3,5,4,4,1
2,3,30,4,2,1
1,1,24,4,1,1
2,3,26,4,2,0
2,2,17,4,2,1
2,3,21,4,2,0
2,3,5,4,4,1
2,2,5,4,5,0
7,3,47,4,1,0
4,3,34,4,2,1
2,2,40,4,2,0
1,3,4,4,8,1
8,3,5,4,4,1
1,1,24,4,2,4
0,1,40,4,2,4
2,3,12,4,4,1
0,2,40,4,2,4
2,3,38,4,1,0
2,3,14,4,2,1
2,2,15,4,2,2
2,3,35,4,4,1
2,2,35,4,2,0
2,3,54,4,2,1
2,2,47,4,8,1
1,1,5,4,1,1
2,2,15,4,2,1
5,3,45,4,3,1
1,2,40,4,4,1
4,3,34,4,2,2
70,3,52,4,2,1
2,2,4,4,2,4
2,3,16,4,2,0
2,3,4,4,1,1
1,3,35,4,4,1
2,2,45,4,2,1
70,3,52,4,2,4
2,3,24,4,1,1
2,3,41,4,1,1
2,3,41,4,2,1
2,3,5,4,2,1
2,3,21,4,2,0
2,3,13,4,2,0
2,3,24,4,2,4
2,2,10,4,5,1
2,3,8,4,2,1
2,3,14,4,2,1
2,3,5,4,2,1
1,3,31,4,2,1
0,1,29,4,2,4
2,3,28,4,6,1
1,1,31,4,2,1
2,3,5,4,6,1
1,1,4,4,3,0
2,3,54,4,2,0
2,2,40,4,4,1
2,2,1,4,1,0
2,3,7,4,6,1
2,3,41,4,1,1
39,1,29,4,1,1
2,3,15,4,2,1
2,3,16,4,1,1
4,3,5,4,4,1
7,3,52,4,2,1
2,2,8,4,4,1
8,3,28,4,1,1
2,3,16,4,1,1
5,3,14,4,2,0
4,3,38,4,2,1
2,3,24,4,2,1
11,3,1,4,2,1
2,3,21,4,8,1
2,3,24,4,2,4
2,3,60,4,4,0
21,1,24,4,2,4
4,3,51,4,2,1
2,3,30,4,4,1
2,3,54,4,2,1
2,3,2,4,1,0
2,3,15,4,4,1
2,2,57,4,1,1
4,3,19,4,4,1
5,3,1,4,2,1
1,1,41,4,2,1
2,2,20,4,5,1
2,3,35,4,2,0
2,3,35,4,2,0
2,3,6,4,2,1
2,2,3,4,2,1
2,3,35,4,2,0
1,1,40,4,1,1
2,3,60,4,2,0
1,1,19,4,3,1
2,3,53,4,2,2
2,3,54,4,2,1
0,1,36,4,2,4
2,3,10,4,5,1
1,1,22,4,5,1
2,3,3,4,5,1
1,1,36,4,6,1
2,3,35,4,8,2
2,3,7,4,2,0
46,2,49,4,1,1
2,3,26,4,4,1
2,3,47,4,2,1
2,2,35,4,5,2
2,3,24,4,5,1
2,3,26,4,2,1
2,3,54,4,2,0
2,3,53,4,2,0
2,3,2,4,1,0
5,3,60,4,2,2
0,1,15,4,2,4
1,2,47,4,8,1
2,2,20,4,5,2
2,3,50,4,2,2
2,3,3,4,5,1
9,3,35,4,2,0
1,3,10,4,2,1
9,3,27,4,2,1
1,1,15,4,2,1
2,3,7,4,2,0
4,3,29,4,4,1
2,2,50,4,3,1
2,3,26,4,2,1
2,3,54,4,2,1
1,3,35,4,2,0
2,3,24,4,2,1
2,3,60,4,2,1
2,3,15,4,2,1
4,3,47,4,2,0
2,3,53,4,3,1
2,3,50,4,4,1
1,3,30,4,2,1
2,3,10,4,8,2
1,3,30,4,5,1
2,2,20,4,28,1
2,2,20,4,18,1
2,3,34,4,2,1
2,3,3,4,8,1
2,3,25,4,2,1
2,3,5,4,2,2
2,2,43,4,2,2
2,3,9,4,2,1
2,3,2,4,1,0
2,3,27,4,2,1
2,3,24,4,2,1
2,3,53,4,2,1
2,3,17,4,2,1
2,3,12,4,2,2
0,3,35,4,1,0
2,3,20,4,5,1
4,3,34,4,8,1
2,3,27,4,36,0
2,3,19,4,2,0
2,3,22,4,2,1
0,1,22,4,2,4
2,3,12,4,2,1
2,3,9,4,8,1
2,3,27,4,2,1
2,2,28,4,1,2
2,3,46,4,2,0
2,3,25,4,2,1
2,3,30,4,2,1
2,1,53,4,1,1
2,3,35,4,1,0
2,3,38,4,11,2
2,3,53,4,1,1
2,3,7,4,4,1
2,3,35,4,1,0
2,3,53,4,2,4
2,3,24,4,5,2
2,2,12,4,2,1
4,3,32,4,2,1
4,3,6,4,2,1
2,3,35,4,2,1
27,3,22,4,5,1
2,3,25,4,2,1
2,3,46,4,8,0
2,2,30,4,1,1
2,3,16,4,2,1
4,3,21,4,2,1
2,3,35,4,4,1
1,1,24,4,2,4
2,3,53,4,6,1
2,3,54,4,1,0
1,1,24,4,1,1
81,3,11,4,13,1
2,3,35,4,10,1
2,3,6,4,2,1
2,3,10,4,8,1
1,3,18,4,6,0
2,3,5,4,2,1
0,3,9,4,2,4
0,3,9,4,2,4
2,3,14,4,4,1
2,3,19,4,5,0
2,2,20,4,3,1
1,2,5,4,8,1
2,3,5,4,4,1
2,3,24,4,3,1
2,3,17,4,2,1
2,2,15,4,2,1
2,3,9,4,8,1
2,3,24,4,2,4
2,3,14,4,4,1
0,1,17,4,2,4
2,3,47,4,2,2
2,3,23,4,4,1
2,3,52,4,6,1
2,3,51,4,8,2
2,2,31,4,1,0
0,1,22,4,2,4
1,1,24,4,1,1
2,2,0,4,4,1
1,1,18,4,1,0
2,3,26,4,2,1
1,2,51,4,5,2
2,3,23,4,2,1
4,3,35,4,4,1
2,3,15,4,2,1
21,1,60,4,1,1
3,3,7,4,2,0
234,3,19,4,1,1
21,2,60,4,1,1
2,3,15,4,2,0
2,2,9,4,3,1
2,3,14,4,2,1
4,3,47,4,2,0
27,3,47,4,5,0
2,3,23,4,5,0
21,1,60,4,4,1
4,3,42,4,4,1
2,3,12,4,2,1
1,3,12,4,2,1
2,3,20,4,5,1
2,3,10,4,5,2
2,3,36,4,1,1
2,3,36,4,6,1
5,3,34,4,3,1
2,3,20,4,4,1
2,3,22,4,3,1
1,2,40,4,6,1
2,3,14,4,5,0
2,3,54,4,2,1
2,3,1,4,2,1
2,3,22,4,3,1
2,3,34,4,1,1
2,3,46,4,2,0
2,3,47,4,6,1
2,3,5,4,4,1
2,3,31,4,5,0
1,1,31,4,5,0
1,2,60,4,1,0
2,2,5,4,5,1
2,3,41,4,2,2
2,3,35,4,2,0
2,3,54,4,2,1
2,2,14,4,2,1
2,2,47,4,3,1
2,3,1,4,5,1
2,3,14,4,1,1
2,3,36,4,2,1
1,3,13,4,5,1
2,3,14,4,2,4
1,2,37,4,5,0
1,1,18,4,1,1
1,3,54,4,2,2
1,2,5,4,1,1
2,3,14,4,1,1
2,3,1,4,2,1
137,3,41,4,2,1
